lead_id,attitude,language,text
498bbf7f-4e52-11e6-96be-22000aa8e760,objection,mix,"Lead, gönderdiğim e-postayı açtı fakat demo için önce fiyatlandırma konusunda daha fazla bilgi almak istediğini belirtti. Ayrıca, içerik ve zamanlama hakkında endişeleri var; follow-up yapmak için önümüzdeki hafta tekrar iletişime geçmeyi planlıyorum."
498bbff6-4e52-11e6-96be-22000aa8e760,disengaged,tr,E-posta açıldı ancak lead ile daha fazla etkileşim sağlanamadı. Siteyi ziyaret süresi oldukça kısaydı ve ek bilgi talebi gelmedi.
498bc0da-4e52-11e6-96be-22000aa8e760,neutral,tr,"İletişim sonrası, bilgilendirme amaçlı bir SMS gönderildi. Lead'in siteyi ziyaret süresi oldukça kısa oldu ve uzmanlık alanı hakkında henüz bir bilgi edinilemedi. Takip edilmesi gereken bir durum."
498bc13b-4e52-11e6-96be-22000aa8e760,neutral,tr,"E-posta ile yapılan iletişimde bir sorun yaşandı, ileti gönderilemedi. Facebook üzerinden edinilen bilgilere göre, lead'in şu anda işsiz olduğu ve uzmanlık alanının belirtilmediği gözlemleniyor. Siteyi ziyaret etme süresi ise orta düzeydeydi."
498bc27c-4e52-11e6-96be-22000aa8e760,disengaged,tr,"Son e-postayı açtı ancak yanıt vermedi. Site ziyaret süresi oldukça düşük, ilgi düzeyi belirsiz. Geri dönüş bekleniyor."
498bc453-4e52-11e6-96be-22000aa8e760,objection,mix,"Lead, pricing konusunda bazı endişeler paylaştı ve içerik hakkında daha fazla bilgi istedi. Zamanlama ile ilgili de temkinli yaklaşıyor. Gelecek hafta bir follow-up yapmak uygun olabilir."
774546d3-bfb2-483d-92aa-22c8f702d023,objection,mix,"Lead, pricing ile ilgili bazı endişelerini dile getirdi ve içerik hakkında daha fazla bilgi istedi. Ayrıca, şu anki zamanlama konusunda temkinli davrandı; demo sonrası bir follow-up görüşmesi yapmamız gerektiğini düşünüyor. Siteye yüksek sürede girmesi, konuya ilgi duyduğunu gösteriyor."
bd4c9c02-93ea-400b-a8ea-40ce1ae764f4,disengaged,en,"Engagement has been minimal following the initial chat on Olark. The lead has not responded to further outreach, and their site visit duration was very brief."
f2b9ea56-11d7-4c82-b781-bdddd2375cf7,positive_engagement,tr,"Lead, IT proje yönetimi üzerine birkaç soru sordu ve sistemimizin nasıl çalıştığına dair daha fazla bilgi almak istedi. Ayrıca bir demo talep etti ve süreci daha detaylı görmek için ilgili."
8464d269-35e8-4340-aa08-c7e978fbd243,positive_engagement,tr,"Lead, e-posta içeriğiyle ilgili birkaç soru sordu ve daha fazla bilgi almak için bir demo talep etti. Ayrıca, hizmetlerimizin nasıl bir fayda sağlayabileceğini merak ettiğini belirtti. Ziyaret süresi kısa olsa da ilgisinin yüksek olduğu anlaşılıyor."
bdb3f06b-f6b0-4598-ba66-bdeab199fbba,positive_engagement,tr,"Görevle ilgili olarak yapılan SMS sonrası, lead'in konuyla ilgili birçok soru sorduğu ve bir demo talep ettiği görüldü. Ayrıca, ürünle ilgili daha fazla bilgi edinme isteği belirgin. Görüşme için uygun bir zaman ayarlamak gerekiyor."
1ec43f39-c087-450a-9f9b-fb5a31f2bf2d,positive_engagement,en,The engagement showed strong interest with several questions regarding the service offerings. They expressed a desire for a follow-up demo to explore how the solutions could fit their needs.
85d67be7-172b-4ed6-9ff5-edfd7e2cd052,positive_engagement,en,"The recent interaction showed strong interest, with the individual asking several questions regarding our offerings in Human Resource Management. They expressed a desire to schedule a follow-up demo, indicating they are keen to explore possibilities further."
3f30a5d8-fd10-4b47-914b-78c9ad1825e4,disengaged,tr,"Son e-posta okundu, ancak yanıt alınamadı. Siteyi ziyaret süresi çok kısa; daha fazla etkileşim beklenmiyor."
c181a0c0-2cdc-4ca6-b372-110c65de3af3,positive_engagement,en,"The lead showed genuine interest during our recent interaction, asking several questions about our offerings and expressing a desire to schedule a demo. They came across as engaged but still gathering information."
13329228-3032-4ada-a82a-0fd10cefd655,objection,tr,"Lead, ürünün fiyatı ve içerik hakkında bazı endişeler olduğunu belirtti. Daha fazla bilgi almak için ek kaynaklar talep etti, ancak karar vermeden önce daha fazla değerlendirme yapması gerektiğini iletti."
ab7de34e-6ae7-4fb1-9eac-8a1cf7f1adcf,neutral,tr,"Lead, Olark Chat üzerinden bilgi almak amacıyla iletişime geçti. Şu anda işsiz olduğu belirtiliyor ve sonrasında aboneliğini iptal etti. Siteyi oldukça kısa bir süre ziyaret etti."
285f9545-20a4-4da5-a3f5-bbd503b079fd,positive_engagement,tr,"Yapılan e-posta gönderimi sonrasında lead, içeriğe yüksek bir ilgi gösterdi ve birkaç soru sordu. Takip aşamasında bir demo talep ettiğini belirtti, bu konuda daha fazla bilgi almak istiyor."
12a98653-d85c-4b90-bacc-791ffc7fdcb7,disengaged,mix,"Lead ile SMS üzerinden iletişim kuruldu, ancak yanıt alamadım. Takip için bir e-posta göndermeyi planlıyorum, ancak şu an oldukça mesafeli bir tutum sergiliyor. Siteyi ziyaret etme süresi ortalama olsa da, daha fazla ilgi göstermedi."
b05ca8ab-3b89-44e5-8488-e910093b977a,neutral,tr,"Yapılan chat görüşmesinde lead, sunduğumuz hizmetler hakkında genel bilgiler talep etti. Siteyi ziyaret süresi kısa olduğundan, ihtiyaçları ve ilgi alanları hakkında daha fazla bilgi edinmek için ilerleyen günlerde tekrar iletişime geçilmesi faydalı olabilir."
424e4ffd-efc9-4dc8-8cd2-5cf3b3e56223,disengaged,tr,"Görevliyle yapılan son iletişimde, e-posta açmasına rağmen herhangi bir geri dönüş alındı. Siteyi ziyaret süresi oldukça kısa, ilgi düzeyi düşük gözüküyor. Takip edilmesi gereken bir durum söz konusu."
b2f03c61-ca4d-40d1-adbf-596e1c6073f8,disengaged,tr,"Son e-postayı görüntüledi ancak yanıt vermedi. İlgilendiği görünmüyor, yeniden takip etmem gerekebilir."
6ec193f5-b88f-4626-bc9b-8e59538a1634,disengaged,en,"The interaction was brief and the response was minimal. The lead opened the email but showed little engagement, and there has been no follow-up or additional inquiry. Site visit duration was notably short, indicating low interest."
2246dd59-d13d-4705-824c-66c9d8a2c792,disengaged,tr,"Son görüşmede, ilgisini çekebilecek bir konu bulamadım. Daha önce aboneliğini iptal etti ve geri dönüş yapmadı. Siteyi yüksek süreyle ziyaret etmesine rağmen, aktif bir iletişim kurmakta zorlanıyorum."
b3f49cb1-e71b-4e1e-9a76-24056a848315,disengaged,en,"The last interaction was a site visit with significant time spent on the finance management section, but there has been no follow-up or response since then. The lead appears to be distant and unresponsive at this stage."
64f14856-8793-41d8-b40a-654b313f9dff,positive_engagement,tr,"Yapılan SMS sonrası, lead sorular sordu ve ürünümüzle ilgili daha fazla bilgi almak için bir demo talep etti. Ayrıca, ilgisini çeken bazı özellikler hakkında detaylı bilgi edinmek istediğini belirtti."
1a0ce29b-6636-4738-929a-1ad877363060,positive_engagement,tr,"Lead, ürünle ilgili bazı sorular sordu ve daha fazla bilgi almak için bir demo talep etti. İlgisini çektiği belli, ancak detayları netleştirmek için daha fazla etkileşimde bulunmamız gerekiyor."
879dfcdc-a2d2-43a9-866b-aa2ef78e3fa7,positive_engagement,en,"The individual showed a genuine interest during our chat, asking several questions about our offerings and expressing a desire for a follow-up demo. Although they are currently unemployed, they seem motivated to explore potential opportunities."
9ba83c4b-2937-42eb-968c-86131da2ffc2,positive_engagement,tr,"İlgili bir şekilde sorular sorarak bilgi aldı ve demo için takvimdeki uygunluklarını paylaştı. Ayrıca, ürünümüzün seyahat ve turizm alanındaki uygulamaları hakkında daha fazla bilgi edinmek istediklerini belirtti."
53dbb914-71e7-458a-9749-cfb4d655eac2,neutral,tr,"Geçtiğimiz günlerde yapılan sohbet sırasında, lead çeşitli konular hakkında bilgi aldı ve içerik ile hizmetlerimizi inceledi. Siteyi orta düzeyde ziyaret etti ve daha fazla bilgi talep etti. İlerleyen günlerde takip yapılabilir."
534f474c-5743-4378-b672-10eafb7003fc,disengaged,tr,Web sitesini ziyaret ettikten sonra geri dönüş yapmadı. İlgi düzeyi belirsiz ve iletişim kurma isteği düşük görünüyor. Zaman zaman kontrol etmeye devam edilecek.
73ac6d51-9661-4db7-9407-f42423f0c72f,disengaged,tr,"Web sitesini uzun süre ziyaret etmesine rağmen, geri dönüş yapmadı. İlgi alanlarını ve mevcut durumunu göz önünde bulundurarak iletişimde kalmaya devam edeceğim."
4fe36d6a-8347-4dfa-bd43-127311e328c7,neutral,tr,"Lead, referral sites üzerinden kaydoldu ve web sitesinde orta süre geçirdi. Uzmanlık alanı ve mesleği hakkında detaylı bilgiye ulaşılamadı. İlerleyen günlerde bilgi almak için tekrar takip edilmeli."
4a0c5b19-f07e-4e4f-84ca-ce00f922bd88,neutral,tr,"Gönderilen e-posta açıldı, ancak site üzerinde çok fazla zaman geçirmediği görünüyor. İlgisini çeken belirli bir konu olup olmadığını öğrenmek için bir takip e-postası atılması önerilebilir."
55d396f5-1384-4b1f-9139-960cc36cd28c,disengaged,tr,"Lead, gönderilen e-posta ile ilgili olarak sadece açma işlemi yaptı. Site ziyaret süresi oldukça kısa ve mevcut ilgi seviyesi düşük görünüyor. Geri dönüş yapma konusunda net bir tutum sergilemedi."
f4ed584c-828a-4b8d-b998-67dc82af4a97,disengaged,mix,"SMS gönderiminin üzerinden birkaç gün geçti, ancak herhangi bir geri dönüş almadım. Siteye yaptığı ziyaret kısa sürdü, bu nedenle ilginin az olduğu izlenimini ediniyorum. Follow-up yapmayı planlıyorum, ancak şu an için ilerleme kaydetmek zor görünüyor."
8d8256bb-ce5d-46c9-9848-002edb4500fa,disengaged,tr,"Son sohbet sırasında, kısa yanıtlar verildi ve genel bir ilgi eksikliği gözlemlendi. Siteyi ziyaret süresi oldukça kısıtlıydı, bu nedenle daha fazla etkileşim sağlamak için geri dönüş bekleniyor."
2a0caa09-ff85-47c6-b4dd-b240986b01c7,disengaged,tr,"Yapılan görüşmede, ilgilenen kişinin sorularına sınırlı yanıtlar verildi ve sonraki adımlarla ilgili bir geri dönüş olmadı. İletişim kopuk kaldı; takip etmemiz gereken bir durum söz konusu."
71335ed6-fa55-44dd-91eb-8caa82fda04a,disengaged,mix,"Lead, gönderdiğim e-postayı açtı ama herhangi bir geri dönüş yapmadı. Ziyaret süresi orta seviyede, fakat genel ilgisi düşük görünüyor. Takip için uygun bir zaman dilimi belirlemek adına bir sonraki adımı değerlendireceğim."
c57cf0c1-bed3-43f8-a9cb-dd9d8b155850,neutral,en,The interaction involved a chat conversation regarding the services offered. The lead has been sourced through organic search and has spent a short amount of time on the site. No specific expertise or occupation was indicated during the exchange.
6775174e-d36f-411f-a634-4378e4281854,neutral,mix,"Lead ile yapılan son SMS gönderimi sonrası hızlı bir dönüş bekleniyor. Siteye olan düşük ziyaret süresi, ilgi seviyesinin tam olarak yüksek olmadığını gösteriyor. Bir follow-up yaparak daha fazla bilgi sağlayabiliriz."
a26259e7-51e3-4b47-a5fb-6de61951bb64,objection,mix,"Lead, demo için belirttiğimiz pricing ile ilgili bazı endişeleri olduğunu ifade etti. Ayrıca, projelerinin zamanlaması hakkında daha fazla bilgi almak istediğini belirtti. Follow-up için bir tarih belirlemek istedi ama şu an için karar vermekte temkinli görünüyor."
30cc0f42-daec-4c13-ad4b-ffb511687da3,disengaged,tr,"E-posta açılmasına rağmen geri dönüş alamadım; ilgi düzeyinin düşük olduğunu düşünüyorum. Siteyi uzun süre ziyaret etmiş olsa da, herhangi bir soru veya iletişim talebi gelmedi."
cb6f9128-d9a5-4fa5-9e08-0df8e482c7d6,neutral,mix,"Lead, Olark Chat üzerinden bilgi talep etti ancak son e-postası geri döndü. Ziyaret süresi oldukça kısa oldu ve uzmanlık alanı hakkında bilgi verilmedi. Takip için uygun bir zaman belirlemek amacıyla bir sonraki adım atılabilir."
cc7c1a7c-f0f1-460f-908f-623bae5c0590,objection,tr,"Lead, teklifin maliyetinin yüksek olduğuna dair bazı endişeler dile getirdi. E-posta üzerinden yapılan iletişimde, sunulan içerik ve süreyle ilgili daha fazla bilgi talep etti. İlgisini sürdürmekle birlikte, bazı konularda netleşme bekliyor."
a178c356-53a5-47a4-ae6d-dd9c53bba839,disengaged,tr,"Son görüşmede, konuya pek ilgi göstermediği ve yanıt vermekten kaçındığı gözlemlendi. İlgisinin devamı için bir süre beklemek uygun olabilir."
871f12e4-5e0e-4f4a-bdde-32e1eca32657,objection,mix,"Lead, ürünün pricing konusunda endişe duyduğunu belirtti ve teklifin kendisi için uygun olup olmadığını merak ediyor. Ayrıca, demo sürecinin ne kadar zaman alacağına dair bazı çekinceleri var. Takip etmek için uygun bir tarih belirlemeye çalışacağız."
9cc9ce8b-5b5b-4071-ab14-c702d208cef2,disengaged,mix,"Chat üzerinden yapılan son görüşme sonrasında, lead ile iletişim kurma çabaları şu ana kadar geri dönüş alamadı. İlgisinin azaldığı izlenimi var ve follow-up yapmak gerekecek. Sitenin ziyaret süresi ortalama olsa da, bu durum ilgi noktasında yeterli bir gösterge değil."
109e8c51-09a2-4af0-8542-b80098a632c3,neutral,en,"The lead was referred through a site and has expertise in finance management. Attempted to reach out, but was unable to make contact. The lead spent a medium amount of time on the site before the last interaction."
ef25284e-812e-48c1-9c53-829ea05c3a90,positive_engagement,en,The lead engaged with the email content and expressed interest in scheduling a demo. They asked several questions regarding the program details and seemed eager to explore how it can benefit their career in Business Administration.
92cf83a0-8ec8-43d1-8893-f940aab4eb3f,positive_engagement,mix,"Lead, web sitemizde geçirdiği süre boyunca birçok detaylı sorular sordu ve özellikle demo isteğinde bulundu. Ayrıca, pricing hakkında bilgi almak için takip etmeyi planladığını belirtti. İlgisi yüksek görünüyor ve sürecin ilerlemesi için olumlu bir ortam var."
82e78164-82ee-422a-a117-c00f495209f1,positive_engagement,tr,"Yapılan e-posta üzerinden iletişim kuruldu ve lead, ürünle ilgili bazı sorular sordu. Ayrıca, bir demo talep etti ve daha fazla bilgi almak istediğini belirtti. İlgisi yüksek görünüyor."
ddf860db-ad5b-4f23-b324-35f9818d3cbf,neutral,tr,"Web sitesinde form doldurduktan sonra iletişim bilgileri alındı. Lead'in uzmanlık alanı bankacılık, yatırım ve sigorta. Ziyaret süresi düşük, bu nedenle daha fazla bilgi vermek için takip yapılması öneriliyor."
6c68b627-287f-4558-a300-030811c99e5e,objection,tr,"Yapılan görüşmede, potansiyel müşteri belirli konularla ilgili bazı sorular yöneltti ve fiyatlandırma ile içerik detayları hakkında temkinli bir yaklaşım sergiledi. E-posta açılışlarıyla ilgilendiğini gösterdi fakat daha fazla bilgi almak için zaman tanımak istediğini ifade etti."
6b74c48f-78de-48be-b5f4-5304880b2877,objection,tr,"E-posta ile yapılan son iletişim geri döndü, bu nedenle alternatif bir iletişim yolu aramak gerekli. İlgili kişi, fiyat ve içerik üzerinde bazı endişelerini dile getirdi; bu konularda daha fazla bilgi sağlamam gerekebilir."
d3ac3309-008b-41fe-8eb5-4efee4f7007b,objection,mix,"Lead ile son görüşmede, offered pricing ve süre konusunda bazı çekinceleri olduğunu ifade etti. Healthcare Management alanındaki potansiyelinden bahsetti, ancak mevcut durumu nedeniyle zamanlama ile ilgili endişeleri var. Takip için uygun bir zaman belirleme konusunda yardıma açık, bu yüzden bir follow-up planlamak iyi olabilir."
1bb09094-386f-49ac-ae86-ccf5fa89eaf8,disengaged,en,"The lead opened the recent email but has not responded to any follow-up attempts. Their engagement seems limited, and there are no signs of further interest at this time."
b8032ffc-6a6b-48cc-a156-c70666b496d6,objection,mix,"Lead, ürünün pricing konusunda bazı endişeleri olduğunu belirtti ve mevcut iş durumunun durumu etkileyebileceğini düşündüğünü ifade etti. Geçmişteki site ziyaret süresinin yüksek olduğu göz önünde bulundurulduğunda, ilerleyen günlerde bir follow-up yapılması faydalı olabilir."
